OrderID,CustomerID,OrderDate,ShipDate,ProductID,Quantity,Sales,Discount,ShippingCost,Region,Profit,ShippingMethod,PaymentType,OrderMonth,OrderYear,CustomerName,Segment,Country,ProductName,Category,SubCategory,ReturnStatus
ORD-00900,CUST-046,2023-09-24,2023-09-27,PROD-047,7,220.23,0.06,14.18,Central,201.48909756135245,First Class,UPI,9,2023,Customer 46,Home Office,Canada,Product 47,Technology,Phones,Not Returned
ORD-00901,CUST-021,2023-10-21,2023-10-26,PROD-034,9,517.65,0.44,42.19,South,242.92523539356165,First Class,UPI,10,2023,Customer 21,Consumer,India,Product 34,Furniture,Chairs,Not Returned
ORD-00902,CUST-090,2023-12-29,2024-01-03,PROD-001,1,430.89,0.21,30.1,Central,327.0742587018687,First Class,Credit Card,12,2023,Customer 90,Consumer,USA,Product 1,Furniture,Binders,Not Returned
ORD-00903,CUST-036,2023-01-01,2023-01-02,PROD-026,8,37.76,0.19,7.46,Central,8.52059100581512,Standard Class,UPI,1,2023,Customer 36,Corporate,India,Product 26,Technology,Storage,Not Returned
ORD-00904,CUST-054,2023-11-02,2023-11-07,PROD-043,7,796.9,0.33,48.73,Central,497.1056068163182,Same Day,UPI,11,2023,Customer 54,Consumer,Canada,Product 43,Technology,Phones,Not Returned
ORD-00905,CUST-087,2023-09-21,2023-09-26,PROD-010,6,87.66,0.22,28.07,East,47.0561705640692,Standard Class,Debit Card,9,2023,Customer 87,Home Office,Germany,Product 10,Technology,Chairs,Not Returned
ORD-00906,CUST-057,2023-05-23,2023-05-28,PROD-030,6,484.77,0.32,18.09,West,294.39326751689305,Standard Class,Cash on Delivery,5,2023,Customer 57,Home Office,Germany,Product 30,Technology,Phones,Returned
ORD-00907,CUST-001,2023-06-22,2023-06-26,PROD-050,6,569.46,0.03,26.12,East,553.3641429904054,Same Day,Debit Card,6,2023,Customer 1,Home Office,Germany,Product 50,Furniture,Storage,Not Returned
ORD-00908,CUST-063,2023-02-21,2023-02-25,PROD-018,9,635.86,0.41,43.6,West,330.91994714496036,First Class,Cash on Delivery,2,2023,Customer 63,Corporate,USA,Product 18,Office Supplies,Phones,Not Returned
ORD-00909,CUST-054,2023-03-31,2023-04-03,PROD-017,2,694.86,0.47,18.72,East,340.7809597784437,First Class,UPI,3,2023,Customer 54,Consumer,Canada,Product 17,Office Supplies,Binders,Not Returned
ORD-00910,CUST-055,2023-10-22,2023-10-26,PROD-026,1,268.21,0.32,13.67,South,154.6419280521598,Same Day,Cash on Delivery,10,2023,Customer 55,Corporate,Germany,Product 26,Technology,Storage,Not Returned
ORD-00911,CUST-040,2023-02-14,2023-02-17,PROD-008,6,29.78,0.48,10.81,South,2.4754197234032604,Same Day,UPI,2,2023,Customer 40,Home Office,Germany,Product 8,Technology,Storage,Not Returned
ORD-00912,CUST-015,2023-11-25,2023-11-28,PROD-047,8,728.97,0.08,18.4,Central,650.9783312761004,Standard Class,UPI,11,2023,Customer 15,Corporate,Germany,Product 47,Technology,Phones,Not Returned
ORD-00913,CUST-021,2023-01-14,2023-01-16,PROD-040,3,544.94,0.24,40.1,South,375.0808552853967,Second Class,Debit Card,1,2023,Customer 21,Consumer,India,Product 40,Furniture,Chairs,Not Returned
ORD-00914,CUST-047,2023-02-17,2023-02-19,PROD-049,1,839.4,0.3,26.22,Central,558.3820384377603,Same Day,Debit Card,2,2023,Customer 47,Corporate,India,Product 49,Office Supplies,Tables,Not Returned
ORD-00915,CUST-073,2023-04-12,2023-04-14,PROD-012,9,824.96,0.29,15.24,West,576.8138531011509,Standard Class,Net Banking,4,2023,Customer 73,Corporate,India,Product 12,Furniture,Phones,Not Returned
ORD-00916,CUST-053,2023-11-20,2023-11-23,PROD-027,1,846.46,0.2,12.48,South,660.8117016733677,Second Class,Credit Card,11,2023,Customer 53,Corporate,USA,Product 27,Technology,Tables,Not Returned
ORD-00917,CUST-009,2023-08-16,2023-08-18,PROD-008,3,495.39,0.17,19.97,West,371.85405882759534,First Class,Net Banking,8,2023,Customer 9,Home Office,Canada,Product 8,Technology,Storage,Not Returned
ORD-00918,CUST-074,2023-01-21,2023-01-23,PROD-025,8,346.96,0.06,47.3,East,277.34878504350354,First Class,Net Banking,1,2023,Customer 74,Corporate,USA,Product 25,Furniture,Chairs,Not Returned
ORD-00919,CUST-052,2023-10-26,2023-10-31,PROD-046,3,795.73,0.2,20.44,West,592.4692234662672,Standard Class,Cash on Delivery,10,2023,Customer 52,Consumer,Canada,Product 46,Office Supplies,Phones,Returned
ORD-00920,CUST-057,2023-09-26,2023-09-28,PROD-004,4,462.27,0.08,49.47,East,379.35610630891387,Standard Class,UPI,9,2023,Customer 57,Home Office,Germany,Product 4,Office Supplies,Tables,Not Returned
ORD-00921,CUST-026,2023-06-19,2023-06-24,PROD-033,8,199.77,0.37,26.84,West,89.22209769717365,Same Day,UPI,6,2023,Customer 26,Consumer,India,Product 33,Technology,Binders,Not Returned
ORD-00922,CUST-041,2023-08-26,2023-08-31,PROD-001,1,857.87,0.1,13.06,West,760.656603549158,First Class,UPI,8,2023,Customer 41,Consumer,Canada,Product 1,Furniture,Binders,Not Returned
ORD-00923,CUST-035,2023-02-04,2023-02-09,PROD-019,6,884.91,0.03,45.1,South,826.403449815246,Standard Class,Credit Card,2,2023,Customer 35,Home Office,Canada,Product 19,Technology,Chairs,Not Returned
ORD-00924,CUST-063,2023-08-04,2023-08-05,PROD-031,1,476.98,0.28,25.72,West,308.21811304732,First Class,Cash on Delivery,8,2023,Customer 63,Corporate,USA,Product 31,Technology,Storage,Not Returned
ORD-00925,CUST-025,2023-09-20,2023-09-21,PROD-016,1,94.19,0.3,36.94,South,39.60556258512118,First Class,Cash on Delivery,9,2023,Customer 25,Consumer,Canada,Product 16,Office Supplies,Chairs,Not Returned
ORD-00926,CUST-090,2023-06-07,2023-06-10,PROD-014,8,400.07,0.44,49.27,South,170.43530433313848,Same Day,UPI,6,2023,Customer 90,Consumer,USA,Product 14,Office Supplies,Phones,Not Returned
ORD-00927,CUST-075,2023-08-03,2023-08-06,PROD-048,4,807.47,0.29,7.26,Central,583.5756480206558,Second Class,Net Banking,8,2023,Customer 75,Corporate,Canada,Product 48,Technology,Phones,Not Returned
ORD-00928,CUST-038,2023-01-02,2023-01-04,PROD-005,1,903.74,0.17,9.35,Central,737.1026738680179,Same Day,Credit Card,1,2023,Customer 38,Home Office,Germany,Product 5,Furniture,Chairs,Not Returned
ORD-00929,CUST-002,2023-01-29,2023-01-31,PROD-041,7,219.4,0.4,37.42,East,85.81507014493307,Standard Class,Net Banking,1,2023,Customer 2,Consumer,India,Product 41,Furniture,Chairs,Not Returned
ORD-00930,CUST-007,2023-10-06,2023-10-10,PROD-026,5,85.63,0.27,17.68,West,51.70228450395288,Same Day,Debit Card,10,2023,Customer 7,Home Office,USA,Product 26,Technology,Storage,Not Returned
ORD-00931,CUST-082,2023-07-24,2023-07-27,PROD-028,5,879.8,0.04,13.29,East,826.9601027037636,Same Day,Cash on Delivery,7,2023,Customer 82,Consumer,Germany,Product 28,Technology,Tables,Not Returned
ORD-00932,CUST-091,2023-08-16,2023-08-17,PROD-002,1,401.62,0.28,6.77,West,273.9819048587099,First Class,Cash on Delivery,8,2023,Customer 91,Consumer,Canada,Product 2,Technology,Binders,Returned
ORD-00933,CUST-034,2023-01-28,2023-01-30,PROD-050,6,550.93,0.45,5.98,Central,292.25310149296206,Same Day,Net Banking,1,2023,Customer 34,Corporate,Germany,Product 50,Furniture,Storage,Not Returned
ORD-00934,CUST-091,2023-08-15,2023-08-20,PROD-006,9,968.7,0.2,39.85,Central,734.66393467817,Standard Class,Credit Card,8,2023,Customer 91,Consumer,Canada,Product 6,Office Supplies,Binders,Not Returned
ORD-00935,CUST-017,2023-07-01,2023-07-02,PROD-009,9,85.23,0.15,11.05,West,74.81730131244854,Second Class,Cash on Delivery,7,2023,Customer 17,Corporate,USA,Product 9,Technology,Phones,Not Returned
ORD-00936,CUST-043,2023-04-16,2023-04-20,PROD-033,8,655.35,0.07,26.05,West,564.0846225454043,Same Day,Net Banking,4,2023,Customer 43,Home Office,India,Product 33,Technology,Binders,Not Returned
ORD-00937,CUST-059,2023-06-18,2023-06-23,PROD-041,5,92.62,0.08,32.27,Central,53.17120658950421,Same Day,Credit Card,6,2023,Customer 59,Home Office,Germany,Product 41,Furniture,Chairs,Not Returned
ORD-00938,CUST-051,2023-05-18,2023-05-23,PROD-025,1,387.96,0.22,24.28,Central,284.5778359465404,Second Class,Net Banking,5,2023,Customer 51,Corporate,UK,Product 25,Furniture,Chairs,Not Returned
ORD-00939,CUST-054,2023-12-20,2023-12-25,PROD-048,9,807.74,0.3,6.22,East,561.1324857499179,Standard Class,Credit Card,12,2023,Customer 54,Consumer,Canada,Product 48,Technology,Phones,Not Returned
ORD-00940,CUST-024,2023-10-15,2023-10-16,PROD-013,1,444.8,0.04,40.26,Central,399.8466516943353,Standard Class,UPI,10,2023,Customer 24,Corporate,India,Product 13,Technology,Phones,Not Returned
ORD-00941,CUST-025,2023-10-26,2023-10-29,PROD-009,8,997.24,0.47,5.47,West,522.3237467024147,Same Day,Credit Card,10,2023,Customer 25,Consumer,Canada,Product 9,Technology,Phones,Not Returned
ORD-00942,CUST-071,2023-11-25,2023-11-27,PROD-013,5,567.88,0.38,39.29,East,310.95008557814054,First Class,Debit Card,11,2023,Customer 71,Home Office,USA,Product 13,Technology,Phones,Not Returned
ORD-00943,CUST-052,2023-06-29,2023-07-02,PROD-031,3,334.74,0.29,45.2,West,198.38869547013343,Same Day,UPI,6,2023,Customer 52,Consumer,Canada,Product 31,Technology,Storage,Returned
ORD-00944,CUST-070,2023-08-01,2023-08-03,PROD-041,7,235.71,0.41,24.48,South,115.58203814951351,Second Class,Net Banking,8,2023,Customer 70,Consumer,Canada,Product 41,Furniture,Chairs,Not Returned
ORD-00945,CUST-088,2023-10-18,2023-10-19,PROD-011,7,363.51,0.04,29.1,East,315.9655126171952,Second Class,UPI,10,2023,Customer 88,Consumer,UK,Product 11,Technology,Chairs,Not Returned
ORD-00946,CUST-033,2023-02-04,2023-02-09,PROD-004,9,385.08,0.24,26.46,West,271.3622403958638,Second Class,UPI,2,2023,Customer 33,Corporate,UK,Product 4,Office Supplies,Tables,Not Returned
ORD-00947,CUST-049,2023-05-21,2023-05-25,PROD-034,7,87.34,0.32,22.51,Central,30.35591706783354,Same Day,Net Banking,5,2023,Customer 49,Corporate,Germany,Product 34,Furniture,Chairs,Returned
ORD-00948,CUST-029,2023-02-04,2023-02-07,PROD-038,3,382.18,0.41,44.93,South,174.44442847980676,Same Day,Net Banking,2,2023,Customer 29,Home Office,UK,Product 38,Furniture,Binders,Not Returned
ORD-00949,CUST-063,2023-04-04,2023-04-09,PROD-046,1,474.95,0.39,45.23,West,239.20955978234386,Standard Class,Debit Card,4,2023,Customer 63,Corporate,USA,Product 46,Office Supplies,Phones,Not Returned
ORD-00950,CUST-022,2023-12-04,2023-12-06,PROD-004,8,728.28,0.14,20.11,East,619.741491601664,First Class,Net Banking,12,2023,Customer 22,Consumer,India,Product 4,Office Supplies,Tables,Returned
ORD-00951,CUST-026,2023-12-11,2023-12-16,PROD-038,3,663.59,0.47,32.68,West,286.81253644014294,Same Day,Cash on Delivery,12,2023,Customer 26,Consumer,India,Product 38,Furniture,Binders,Not Returned
ORD-00952,CUST-028,2023-03-25,2023-03-27,PROD-019,8,714.59,0.06,46.71,South,628.9605883476294,Standard Class,Cash on Delivery,3,2023,Customer 28,Home Office,Canada,Product 19,Technology,Chairs,Not Returned
ORD-00953,CUST-085,2023-01-09,2023-01-14,PROD-006,8,28.2,0.44,48.29,East,-32.15528185799778,Same Day,Debit Card,1,2023,Customer 85,Consumer,UK,Product 6,Office Supplies,Binders,Not Returned
ORD-00954,CUST-049,2023-05-27,2023-05-29,PROD-034,5,233.31,0.49,27.9,South,74.2793954076188,Standard Class,Credit Card,5,2023,Customer 49,Corporate,Germany,Product 34,Furniture,Chairs,Not Returned
ORD-00955,CUST-071,2023-08-01,2023-08-02,PROD-018,1,668.45,0.09,25.38,West,586.0067677913601,Standard Class,Credit Card,8,2023,Customer 71,Home Office,USA,Product 18,Office Supplies,Phones,Not Returned
ORD-00956,CUST-081,2023-09-05,2023-09-10,PROD-013,7,494.31,0.36,17.54,Central,303.5759199183153,First Class,Cash on Delivery,9,2023,Customer 81,Home Office,USA,Product 13,Technology,Phones,Not Returned
ORD-00957,CUST-084,2023-03-13,2023-03-14,PROD-041,5,25.21,0.02,48.15,Central,-17.547807686425998,Same Day,Net Banking,3,2023,Customer 84,Consumer,USA,Product 41,Furniture,Chairs,Not Returned
ORD-00958,CUST-049,2023-12-27,2023-12-28,PROD-023,8,808.4,0.2,11.43,West,608.7717193695506,Standard Class,Debit Card,12,2023,Customer 49,Corporate,Germany,Product 23,Technology,Chairs,Not Returned
ORD-00959,CUST-020,2023-11-29,2023-12-02,PROD-019,9,777.35,0.26,31.09,West,557.8128941185444,Second Class,Credit Card,11,2023,Customer 20,Corporate,Germany,Product 19,Technology,Chairs,Not Returned
ORD-00960,CUST-086,2023-08-17,2023-08-20,PROD-045,7,557.45,0.29,17.71,West,370.70213295315165,Second Class,Credit Card,8,2023,Customer 86,Corporate,Germany,Product 45,Office Supplies,Storage,Not Returned
ORD-00961,CUST-092,2023-02-23,2023-02-27,PROD-011,7,85.13,0.47,17.56,East,34.42457746753176,Second Class,UPI,2,2023,Customer 92,Consumer,USA,Product 11,Technology,Chairs,Not Returned
ORD-00962,CUST-063,2023-05-08,2023-05-13,PROD-001,1,771.18,0.34,23.22,South,493.1695378068228,First Class,Cash on Delivery,5,2023,Customer 63,Corporate,USA,Product 1,Furniture,Binders,Returned
ORD-00963,CUST-061,2023-05-14,2023-05-18,PROD-024,4,592.04,0.24,49.95,South,391.2334291438071,Standard Class,Net Banking,5,2023,Customer 61,Corporate,UK,Product 24,Office Supplies,Phones,Not Returned
ORD-00964,CUST-049,2023-03-29,2023-04-03,PROD-007,2,786.32,0.4,7.47,South,470.9265995235155,First Class,Debit Card,3,2023,Customer 49,Corporate,Germany,Product 7,Office Supplies,Storage,Not Returned
ORD-00965,CUST-071,2023-02-25,2023-03-02,PROD-025,2,756.71,0.48,31.03,West,358.6042675908764,Same Day,Credit Card,2,2023,Customer 71,Home Office,USA,Product 25,Furniture,Chairs,Not Returned
ORD-00966,CUST-001,2023-12-10,2023-12-11,PROD-021,2,806.94,0.01,8.72,South,769.4368282066184,Same Day,UPI,12,2023,Customer 1,Home Office,Germany,Product 21,Furniture,Binders,Not Returned
ORD-00967,CUST-096,2023-12-08,2023-12-09,PROD-015,4,527.65,0.49,11.95,West,268.8289192552778,Standard Class,Cash on Delivery,12,2023,Customer 96,Consumer,UK,Product 15,Furniture,Binders,Not Returned
ORD-00968,CUST-013,2023-07-04,2023-07-07,PROD-001,1,157.52,0.04,24.78,East,118.6887503698376,Second Class,Cash on Delivery,7,2023,Customer 13,Consumer,Germany,Product 1,Furniture,Binders,Not Returned
ORD-00969,CUST-094,2023-05-11,2023-05-16,PROD-012,4,677.73,0.41,27.97,Central,363.3457653726195,Standard Class,Debit Card,5,2023,Customer 94,Home Office,India,Product 12,Furniture,Phones,Not Returned
ORD-00970,CUST-087,2023-09-29,2023-09-30,PROD-007,2,628.06,0.14,16.65,West,519.4509413196328,Standard Class,Credit Card,9,2023,Customer 87,Home Office,Germany,Product 7,Office Supplies,Storage,Not Returned
ORD-00971,CUST-051,2023-09-24,2023-09-29,PROD-015,5,747.41,0.07,19.24,West,678.5736672532738,Standard Class,Debit Card,9,2023,Customer 51,Corporate,UK,Product 15,Furniture,Binders,Returned
ORD-00972,CUST-056,2023-04-14,2023-04-15,PROD-021,3,186.48,0.22,8.91,Central,135.97169589177898,First Class,Debit Card,4,2023,Customer 56,Home Office,Germany,Product 21,Furniture,Binders,Not Returned
ORD-00973,CUST-083,2023-01-28,2023-02-01,PROD-019,8,211.08,0.32,18.64,Central,130.3750692470717,Same Day,UPI,1,2023,Customer 83,Corporate,USA,Product 19,Technology,Chairs,Not Returned
ORD-00974,CUST-062,2023-07-18,2023-07-20,PROD-029,4,892.6,0.19,48.5,East,661.1111063347134,Standard Class,Cash on Delivery,7,2023,Customer 62,Consumer,Germany,Product 29,Office Supplies,Tables,Not Returned
ORD-00975,CUST-032,2023-02-05,2023-02-06,PROD-025,1,754.98,0.03,47.51,South,677.3967362956927,Standard Class,Net Banking,2,2023,Customer 32,Home Office,UK,Product 25,Furniture,Chairs,Not Returned
ORD-00976,CUST-030,2023-08-15,2023-08-20,PROD-033,1,910.06,0.3,20.07,West,615.8120292767845,Standard Class,Cash on Delivery,8,2023,Customer 30,Home Office,India,Product 33,Technology,Binders,Not Returned
ORD-00977,CUST-029,2023-06-05,2023-06-10,PROD-049,3,763.54,0.45,30.69,South,408.23587292658704,First Class,Cash on Delivery,6,2023,Customer 29,Home Office,UK,Product 49,Office Supplies,Tables,Not Returned
ORD-00978,CUST-049,2023-02-03,2023-02-08,PROD-032,9,605.21,0.19,45.93,West,443.15197461586246,First Class,UPI,2,2023,Customer 49,Corporate,Germany,Product 32,Technology,Chairs,Not Returned
ORD-00979,CUST-045,2023-02-24,2023-02-25,PROD-049,7,661.05,0.11,5.28,East,593.9067226366162,First Class,Net Banking,2,2023,Customer 45,Consumer,Germany,Product 49,Office Supplies,Tables,Not Returned
ORD-00980,CUST-093,2023-09-14,2023-09-15,PROD-035,2,891.35,0.22,41.48,Central,654.1585516878432,Standard Class,Credit Card,9,2023,Customer 93,Consumer,USA,Product 35,Furniture,Binders,Not Returned
ORD-00981,CUST-030,2023-03-07,2023-03-11,PROD-044,9,587.23,0.02,47.68,East,522.9688136256244,Second Class,Net Banking,3,2023,Customer 30,Home Office,India,Product 44,Technology,Phones,Not Returned
ORD-00982,CUST-016,2023-12-22,2023-12-27,PROD-038,2,639.74,0.41,9.11,Central,365.86935575885565,Second Class,Credit Card,12,2023,Customer 16,Consumer,UK,Product 38,Furniture,Binders,Not Returned
ORD-00983,CUST-040,2023-11-13,2023-11-17,PROD-026,3,173.35,0.41,12.27,South,88.3223028797112,Second Class,Net Banking,11,2023,Customer 40,Home Office,Germany,Product 26,Technology,Storage,Not Returned
ORD-00984,CUST-019,2023-07-14,2023-07-16,PROD-011,2,484.44,0.29,48.23,South,301.75885738960733,Same Day,Debit Card,7,2023,Customer 19,Corporate,India,Product 11,Technology,Chairs,Not Returned
ORD-00985,CUST-018,2023-12-27,2023-12-30,PROD-035,3,722.07,0.18,29.19,East,576.6535126757656,Standard Class,Net Banking,12,2023,Customer 18,Corporate,Canada,Product 35,Furniture,Binders,Not Returned
ORD-00986,CUST-001,2023-05-11,2023-05-14,PROD-008,6,285.52,0.4,5.64,Central,169.2688084768632,Second Class,UPI,5,2023,Customer 1,Home Office,Germany,Product 8,Technology,Storage,Not Returned
ORD-00987,CUST-078,2023-07-01,2023-07-02,PROD-046,9,218.21,0.28,16.59,East,152.39197678741755,Second Class,Credit Card,7,2023,Customer 78,Home Office,UK,Product 46,Office Supplies,Phones,Not Returned
ORD-00988,CUST-047,2023-03-23,2023-03-26,PROD-014,9,327.55,0.41,25.25,Central,158.35660262370317,Second Class,Cash on Delivery,3,2023,Customer 47,Corporate,India,Product 14,Office Supplies,Phones,Not Returned
ORD-00989,CUST-066,2023-03-21,2023-03-22,PROD-010,7,256.67,0.32,36.18,Central,134.20929491185967,Standard Class,UPI,3,2023,Customer 66,Corporate,USA,Product 10,Technology,Chairs,Not Returned
ORD-00990,CUST-092,2023-03-29,2023-04-02,PROD-002,3,230.61,0.39,37.99,South,95.43907465792333,Second Class,Credit Card,3,2023,Customer 92,Consumer,USA,Product 2,Technology,Binders,Not Returned
ORD-00991,CUST-094,2023-04-25,2023-04-27,PROD-046,4,436.35,0.3,49.79,South,258.7994459087485,Second Class,Credit Card,4,2023,Customer 94,Home Office,India,Product 46,Office Supplies,Phones,Not Returned
ORD-00992,CUST-038,2023-07-20,2023-07-23,PROD-009,6,909.68,0.21,17.94,Central,697.1176161482058,Standard Class,Cash on Delivery,7,2023,Customer 38,Home Office,Germany,Product 9,Technology,Phones,Not Returned
ORD-00993,CUST-051,2023-07-05,2023-07-07,PROD-003,5,516.92,0.48,29.22,Central,246.87612937034197,Same Day,Debit Card,7,2023,Customer 51,Corporate,UK,Product 3,Office Supplies,Chairs,Not Returned
ORD-00994,CUST-063,2023-08-18,2023-08-21,PROD-021,2,204.16,0.27,29.0,Central,110.72678288367558,First Class,UPI,8,2023,Customer 63,Corporate,USA,Product 21,Furniture,Binders,Not Returned
ORD-00995,CUST-004,2023-05-23,2023-05-26,PROD-026,6,95.43,0.3,23.25,South,43.98130973321282,Second Class,Cash on Delivery,5,2023,Customer 4,Home Office,USA,Product 26,Technology,Storage,Not Returned
ORD-00996,CUST-001,2023-02-07,2023-02-10,PROD-008,3,702.23,0.11,12.61,South,619.2432791101226,First Class,Cash on Delivery,2,2023,Customer 1,Home Office,Germany,Product 8,Technology,Storage,Not Returned
ORD-00997,CUST-008,2023-04-01,2023-04-04,PROD-048,8,395.14,0.31,48.99,West,203.00357224959387,Same Day,Debit Card,4,2023,Customer 8,Corporate,India,Product 48,Technology,Phones,Not Returned
ORD-00998,CUST-029,2023-01-16,2023-01-21,PROD-002,2,825.39,0.29,43.4,Central,563.843213073302,Same Day,UPI,1,2023,Customer 29,Home Office,UK,Product 2,Technology,Binders,Returned
ORD-00999,CUST-055,2023-04-06,2023-04-10,PROD-006,1,666.32,0.09,27.42,West,576.0996811512014,Second Class,Cash on Delivery,4,2023,Customer 55,Corporate,Germany,Product 6,Office Supplies,Binders,Not Returned
ORD-01000,CUST-003,2023-05-30,2023-06-03,PROD-028,9,800.32,0.03,32.15,Central,723.9100008632383,Standard Class,Debit Card,5,2023,Customer 3,Home Office,India,Product 28,Technology,Tables,Not Returned
